feature,frequency,rank,docfreq,group
equipment,274,1165,1,CTRL
message,273,1169,1,CTRL
meq,273,1169,1,CTRL
often,273,1169,1,CTRL
perform,272,1172,1,CTRL
images,272,1172,1,CTRL
pack,272,1172,1,CTRL
requested,271,1175,1,CTRL
obstruction,271,1175,1,CTRL
extension,271,1175,1,CTRL
resolved,271,1175,1,CTRL
ablation,271,1175,1,CTRL
reflexes,270,1180,1,CTRL
distribution,270,1180,1,CTRL
furosemide,270,1180,1,CTRL
cpap,270,1180,1,CTRL
nad,269,1184,1,CTRL
slightly,268,1185,1,CTRL
oxygen,268,1185,1,CTRL
gout,268,1185,1,CTRL
follows,267,1188,1,CTRL
communication,266,1189,1,CTRL
stop,266,1189,1,CTRL
obesity,266,1189,1,CTRL
appt,265,1192,1,CTRL
lymphocytes,265,1192,1,CTRL
transition,264,1194,1,CTRL
effusion,264,1194,1,CTRL
upon,264,1194,1,CTRL
thyromegaly,263,1197,1,CTRL
excision,263,1197,1,CTRL
discomfort,262,1199,1,CTRL
included,262,1199,1,CTRL
tramadol,261,1201,1,CTRL
estimated,261,1201,1,CTRL
ng,261,1201,1,CTRL
along,261,1201,1,CTRL
ophthalmic,261,1201,1,CTRL
revealed,260,1206,1,CTRL
end,260,1206,1,CTRL
rrr,260,1206,1,CTRL
joints,260,1206,1,CTRL
32,259,1210,1,CTRL
amount,259,1210,1,CTRL
smoked,259,1210,1,CTRL
palpations,259,1210,1,CTRL
input,258,1214,1,CTRL
62,258,1214,1,CTRL
presented,258,1214,1,CTRL
brown,258,1214,1,CTRL
gu,258,1214,1,CTRL
prot,257,1219,1,CTRL
27,257,1219,1,CTRL
second,257,1219,1,CTRL
cva,257,1219,1,CTRL
jvd,257,1219,1,CTRL
sun,257,1219,1,CTRL
pneumonia,256,1225,1,CTRL
ldlcalc,256,1225,1,CTRL
pathology,255,1227,1,CTRL
95,255,1227,1,CTRL
think,254,1229,1,CTRL
response,254,1229,1,CTRL
healed,254,1229,1,CTRL
77,254,1229,1,CTRL
rhonchi,254,1229,1,CTRL
murmurs,254,1229,1,CTRL
uti,253,1235,1,CTRL
partial,253,1235,1,CTRL
read,253,1235,1,CTRL
flow,252,1238,1,CTRL
source,252,1238,1,CTRL
counseling,252,1238,1,CTRL
prilosec,252,1238,1,CTRL
relief,252,1238,1,CTRL
portable,251,1243,1,CTRL
supine,251,1243,1,CTRL
making,251,1243,1,CTRL
went,251,1243,1,CTRL
82,251,1243,1,CTRL
85,250,1248,1,CTRL
catheterization,250,1248,1,CTRL
ca,250,1248,1,CTRL
medial,250,1248,1,CTRL
program,250,1248,1,CTRL
eosinophils,250,1248,1,CTRL
oncology,250,1248,1,CTRL
approximately,249,1255,1,CTRL
established,249,1255,1,CTRL
touch,248,1257,1,CTRL
nitrite,248,1257,1,CTRL
catheter,248,1257,1,CTRL
optimal,248,1257,1,CTRL
cooperative,248,1257,1,CTRL
basophils,248,1257,1,CTRL
addressed,248,1257,1,CTRL
operative,248,1257,1,CTRL
hld,247,1265,1,CTRL
ef,247,1265,1,CTRL
sclera,247,1265,1,CTRL
managed,247,1265,1,CTRL
vaping,247,1265,1,CTRL
hands,247,1265,1,CTRL
proceed,246,1271,1,CTRL
conjunctiva,246,1271,1,CTRL
best,245,1273,1,CTRL
vs,245,1273,1,CTRL
laboratory,245,1273,1,CTRL
acquired,245,1273,1,CTRL
walk,245,1273,1,CTRL
mammogram,245,1273,1,CTRL
femoral,244,1279,1,CTRL
swallowing,244,1279,1,CTRL
pg,244,1279,1,CTRL
art,244,1279,1,CTRL
personal,243,1283,1,CTRL
ultrasound,243,1283,1,CTRL
keep,243,1283,1,CTRL
cr,243,1283,1,CTRL
another,243,1283,1,CTRL
rt,242,1288,1,CTRL
listed,242,1288,1,CTRL
chf,242,1288,1,CTRL
answer,242,1288,1,CTRL
28,242,1288,1,CTRL
many,242,1288,1,CTRL
necessary,242,1288,1,CTRL
pantoprazole,242,1288,1,CTRL
poc,241,1296,1,CTRL
echocardiogram,241,1296,1,CTRL
lobe,241,1296,1,CTRL
dysphagia,241,1296,1,CTRL
maintenance,241,1296,1,CTRL
fluticasone,241,1296,1,CTRL
appendectomy,241,1296,1,CTRL
statin,240,1303,1,CTRL
tube,240,1303,1,CTRL
crestor,240,1303,1,CTRL
fm,240,1303,1,CTRL
abnormalities,239,1307,1,CTRL
levels,239,1307,1,CTRL
interval,238,1309,1,CTRL
88,238,1309,1,CTRL
avoid,238,1309,1,CTRL
knees,238,1309,1,CTRL
enteric,238,1309,1,CTRL
neurology,237,1314,1,CTRL
codes,237,1314,1,CTRL
cholecalciferol,237,1314,1,CTRL
actinic,237,1314,1,CTRL
qhs,236,1318,1,CTRL
access,236,1318,1,CTRL
starting,236,1318,1,CTRL
neurontin,236,1318,1,CTRL
importance,236,1318,1,CTRL
packs,236,1318,1,CTRL
line,235,1324,1,CTRL
rtc,235,1324,1,CTRL
coated,235,1324,1,CTRL
nodule,235,1324,1,CTRL
injector,234,1328,1,CTRL
advanced,234,1328,1,CTRL
suspicious,234,1328,1,CTRL
hfa,234,1328,1,CTRL
yesterday,233,1332,1,CTRL
ue,233,1332,1,CTRL
seeing,233,1332,1,CTRL
felt,233,1332,1,CTRL
orthopaedic,233,1332,1,CTRL
encounters,232,1337,1,CTRL
nitrogen,232,1337,1,CTRL
stone,232,1337,1,CTRL
encourage,232,1337,1,CTRL
keratoses,232,1337,1,CTRL
nightly,232,1337,1,CTRL
abused,232,1337,1,CTRL
spinal,232,1337,1,CTRL
heard,231,1345,1,CTRL
apparent,231,1345,1,CTRL
urobilinogen,231,1345,1,CTRL
sq,231,1345,1,CTRL
gallop,231,1345,1,CTRL
decrease,231,1345,1,CTRL
toe,231,1345,1,CTRL
wnl,231,1345,1,CTRL
persistent,230,1353,1,CTRL
tried,230,1353,1,CTRL
relevant,230,1353,1,CTRL
adherence,230,1353,1,CTRL
regurgitation,229,1357,1,CTRL
chew,229,1357,1,CTRL
cuff,228,1359,1,CTRL
ondansetron,228,1359,1,CTRL
stomach,228,1359,1,CTRL
grade,228,1359,1,CTRL
process,228,1359,1,CTRL
orthopnea,228,1359,1,CTRL
state,228,1359,1,CTRL
disc,228,1359,1,CTRL
insomnia,228,1359,1,CTRL
setting,227,1368,1,CTRL
benefit,227,1368,1,CTRL
marked,227,1368,1,CTRL
ou,227,1368,1,CTRL
husband,227,1368,1,CTRL
nondistended,226,1373,1,CTRL
urea,226,1373,1,CTRL
hepatitis,226,1373,1,CTRL
compression,226,1373,1,CTRL
rosuvastatin,226,1373,1,CTRL
filed,225,1378,1,CTRL
th,225,1378,1,CTRL
mid,225,1378,1,CTRL
flomax,225,1378,1,CTRL
cognitive,225,1378,1,CTRL
assess,225,1378,1,CTRL
trace,224,1384,1,CTRL
duration,224,1384,1,CTRL
cta,224,1384,1,CTRL
attack,224,1384,1,CTRL
mod,223,1388,1,CTRL
sweats,223,1388,1,CTRL
determinants,223,1388,1,CTRL
life,223,1388,1,CTRL
pharmacist,223,1388,1,CTRL
limits,222,1393,1,CTRL
floor,222,1393,1,CTRL
rub,222,1393,1,CTRL
toprol,222,1393,1,CTRL
osa,222,1393,1,CTRL
bph,222,1393,1,CTRL
exercises,221,1399,1,CTRL
early,221,1399,1,CTRL
cath,220,1401,1,CTRL
insurance,220,1401,1,CTRL
endoscopy,220,1401,1,CTRL
specimen,220,1401,1,CTRL
uses,219,1405,1,CTRL
guarding,219,1405,1,CTRL
written,219,1405,1,CTRL
malignant,219,1405,1,CTRL
resection,219,1405,1,CTRL
84,218,1410,1,CTRL
awake,218,1410,1,CTRL
distension,218,1410,1,CTRL
verbal,218,1410,1,CTRL
protonix,218,1410,1,CTRL
gets,218,1410,1,CTRL
recurrence,218,1410,1,CTRL
show,217,1417,1,CTRL
hydrocodone,217,1417,1,CTRL
seizures,217,1417,1,CTRL
visits,217,1417,1,CTRL
dental,217,1417,1,CTRL
puffs,217,1417,1,CTRL
section,216,1423,1,CTRL
abuse,216,1423,1,CTRL
extraction,216,1423,1,CTRL
confirmed,215,1426,1,CTRL
needle,215,1426,1,CTRL
temporal,215,1426,1,CTRL
steps,215,1426,1,CTRL
np,214,1430,1,CTRL
disposition,214,1430,1,CTRL
iii,214,1430,1,CTRL
infusion,214,1430,1,CTRL
tract,214,1430,1,CTRL
succinate,214,1430,1,CTRL
protocol,213,1436,1,CTRL
mildly,213,1436,1,CTRL
mucosa,213,1436,1,CTRL
bypass,213,1436,1,CTRL
oil,213,1436,1,CTRL
demonstrates,213,1436,1,CTRL
culture,213,1436,1,CTRL
reaction,213,1436,1,CTRL
returns,213,1436,1,CTRL
eomi,212,1445,1,CTRL
provide,212,1445,1,CTRL
walker,212,1445,1,CTRL
48,212,1445,1,CTRL
capillary,212,1445,1,CTRL
axillary,211,1450,1,CTRL
lifestyle,211,1450,1,CTRL
y,210,1452,1,CTRL
clubbing,210,1452,1,CTRL
intermittent,210,1452,1,CTRL
discharged,210,1452,1,CTRL
drop,210,1452,1,CTRL
subject,210,1452,1,CTRL
incision,209,1458,1,CTRL
trouble,209,1458,1,CTRL
61,209,1458,1,CTRL
trial,209,1458,1,CTRL
implant,209,1458,1,CTRL
gap,208,1463,1,CTRL
workup,208,1463,1,CTRL
granulocytes,208,1463,1,CTRL
bruising,208,1463,1,CTRL
flu,208,1463,1,CTRL
cp,207,1468,1,CTRL
immature,207,1468,1,CTRL
compliance,206,1470,1,CTRL
glaucoma,206,1470,1,CTRL
nd,205,1472,1,CTRL
ability,205,1472,1,CTRL
latest,205,1472,1,CTRL
bs,204,1475,1,CTRL
tingling,204,1475,1,CTRL
concerning,204,1475,1,CTRL
preservative,204,1475,1,CTRL
redness,204,1475,1,CTRL
symptomatic,204,1475,1,CTRL
nocturia,204,1475,1,CTRL
syringe,203,1482,1,CTRL
rubs,203,1482,1,CTRL
tendon,203,1482,1,CTRL
followup,203,1482,1,CTRL
appointments,202,1486,1,CTRL
reach,202,1486,1,CTRL
docusate,202,1486,1,CTRL
anion,202,1486,1,CTRL
house,202,1486,1,CTRL
lymphatic,202,1486,1,CTRL
cold,202,1486,1,CTRL
intolerance,202,1486,1,CTRL
anesthesia,201,1494,1,CTRL
training,201,1494,1,CTRL
prinivil,200,1496,1,CTRL
distended,199,1497,1,CTRL
trachea,199,1497,1,CTRL
weekly,199,1497,1,CTRL
michael,199,1497,1,CTRL
ischemic,198,1501,1,CTRL
src,198,1501,1,CTRL
address,198,1501,1,CTRL
vocal,198,1501,1,CTRL
working,198,1501,1,CTRL
tempsrc,197,1506,1,CTRL
disturbance,197,1506,1,CTRL
changed,197,1506,1,CTRL
four,197,1506,1,CTRL
painful,197,1506,1,CTRL
osteopenia,197,1506,1,CTRL
34,197,1506,1,CTRL
86,196,1513,1,CTRL
anticoagulation,196,1513,1,CTRL
hrs,196,1513,1,CTRL
member,196,1513,1,CTRL
informed,196,1513,1,CTRL
myalgias,196,1513,1,CTRL
generalized,195,1519,1,CTRL
qd,195,1519,1,CTRL
aneurysm,195,1519,1,CTRL
flonase,195,1519,1,CTRL
average,194,1523,1,CTRL
evening,194,1523,1,CTRL
recognition,194,1523,1,CTRL
part,194,1523,1,CTRL
simvastatin,193,1527,1,CTRL
phos,193,1527,1,CTRL
density,193,1527,1,CTRL
hospitalization,193,1527,1,CTRL
limitations,193,1527,1,CTRL
meal,193,1527,1,CTRL
friends,193,1527,1,CTRL
view,192,1534,1,CTRL
ointment,192,1534,1,CTRL
billing,192,1534,1,CTRL
patent,192,1534,1,CTRL
nodules,192,1534,1,CTRL
detailed,192,1534,1,CTRL
glucophage,192,1534,1,CTRL
fair,191,1541,1,CTRL
thoracic,191,1541,1,CTRL
gallops,191,1541,1,CTRL
vit,191,1541,1,CTRL
pe,191,1541,1,CTRL
sooner,191,1541,1,CTRL
arise,191,1541,1,CTRL
want,190,1548,1,CTRL
pgy,190,1548,1,CTRL
mdm,190,1548,1,CTRL
applicable,190,1548,1,CTRL
flank,190,1548,1,CTRL
tympanic,190,1548,1,CTRL
arthroplasty,190,1548,1,CTRL
ph,189,1555,1,CTRL
tibial,189,1555,1,CTRL
cmp,189,1555,1,CTRL
initiated,189,1555,1,CTRL
trauma,189,1555,1,CTRL
even,189,1555,1,CTRL
hepatic,189,1555,1,CTRL
inguinal,189,1555,1,CTRL
melanoma,189,1555,1,CTRL
bilitot,188,1564,1,CTRL
chewable,188,1564,1,CTRL
83,188,1564,1,CTRL
ray,188,1564,1,CTRL
require,188,1564,1,CTRL
adequate,188,1564,1,CTRL
lot,188,1564,1,CTRL
misc,188,1564,1,CTRL
orthopaedics,188,1564,1,CTRL
remains,187,1573,1,CTRL
errors,187,1573,1,CTRL
dialysis,187,1573,1,CTRL
situation,187,1573,1,CTRL
foley,186,1577,1,CTRL
rehab,186,1577,1,CTRL
vein,186,1577,1,CTRL
tightness,186,1577,1,CTRL
otolaryngology,186,1577,1,CTRL
mixed,185,1582,1,CTRL
come,185,1582,1,CTRL
surface,185,1582,1,CTRL
94,185,1582,1,CTRL
87,185,1582,1,CTRL
noticed,185,1582,1,CTRL
progression,185,1582,1,CTRL
penicillins,185,1582,1,CTRL
nostril,185,1582,1,CTRL
fish,185,1582,1,CTRL
packet,184,1592,1,CTRL
region,184,1592,1,CTRL
organomegaly,184,1592,1,CTRL
basic,184,1592,1,CTRL
ambulation,184,1592,1,CTRL
true,184,1592,1,CTRL
let,183,1598,1,CTRL
afib,183,1598,1,CTRL
bolus,183,1598,1,CTRL
screen,183,1598,1,CTRL
diffuse,183,1598,1,CTRL
hematologic,183,1598,1,CTRL
cook,183,1598,1,CTRL
enlarged,182,1605,1,CTRL
comfort,182,1605,1,CTRL
powder,182,1605,1,CTRL
graft,182,1605,1,CTRL
ambulatory,182,1605,1,CTRL
erectile,182,1605,1,CTRL
pap,181,1611,1,CTRL
rebound,181,1611,1,CTRL
demonstrated,181,1611,1,CTRL
width,181,1611,1,CTRL
prevention,181,1611,1,CTRL
signature,180,1616,1,CTRL
agrees,180,1616,1,CTRL
bruits,180,1616,1,CTRL
orally,180,1616,1,CTRL
involving,179,1620,1,CTRL
frequent,179,1620,1,CTRL
wants,179,1620,1,CTRL
demonstrate,179,1620,1,CTRL
esophageal,179,1620,1,CTRL
congestive,179,1620,1,CTRL
va,179,1620,1,CTRL
initially,178,1627,1,CTRL
voiding,178,1627,1,CTRL
march,178,1627,1,CTRL
edt,177,1630,1,CTRL
ashley,177,1630,1,CTRL
lidocaine,177,1630,1,CTRL
heme,177,1630,1,CTRL
detail,177,1630,1,CTRL
january,177,1630,1,CTRL
tachycardia,177,1630,1,CTRL
violence,177,1630,1,CTRL
great,177,1630,1,CTRL
os,177,1630,1,CTRL
pleural,176,1640,1,CTRL
tamsulosin,176,1640,1,CTRL
sure,176,1640,1,CTRL
serum,176,1640,1,CTRL
plavix,176,1640,1,CTRL
arms,176,1640,1,CTRL
tolerating,176,1640,1,CTRL
89,176,1640,1,CTRL
glasses,176,1640,1,CTRL
local,175,1649,1,CTRL
refer,175,1649,1,CTRL
near,175,1649,1,CTRL
cavity,175,1649,1,CTRL
experiencing,175,1649,1,CTRL
papules,175,1649,1,CTRL
continuous,174,1655,1,CTRL
events,174,1655,1,CTRL
tartrate,174,1655,1,CTRL
appear,174,1655,1,CTRL
although,174,1655,1,CTRL
capsules,174,1655,1,CTRL
carbonate,174,1655,1,CTRL
phosphatase,174,1655,1,CTRL
thomas,173,1663,1,CTRL
healing,173,1663,1,CTRL
insufficiency,173,1663,1,CTRL
nc,173,1663,1,CTRL
cane,173,1663,1,CTRL
icterus,173,1663,1,CTRL
ir,173,1663,1,CTRL
interim,173,1663,1,CTRL
fusion,173,1663,1,CTRL
complains,172,1672,1,CTRL
give,172,1672,1,CTRL
retired,172,1672,1,CTRL
alkaline,172,1672,1,CTRL
independently,171,1676,1,CTRL
whole,171,1676,1,CTRL
educated,171,1676,1,CTRL
similar,171,1676,1,CTRL
omega,171,1676,1,CTRL
readiness,170,1681,1,CTRL
rounds,170,1681,1,CTRL
gel,170,1681,1,CTRL
maintain,170,1681,1,CTRL
software,170,1681,1,CTRL
z,170,1681,1,CTRL
bleed,170,1681,1,CTRL
evaluate,170,1681,1,CTRL
scale,169,1689,1,CTRL
bpm,169,1689,1,CTRL
lad,169,1689,1,CTRL
nebulizer,169,1689,1,CTRL
urinalysis,169,1689,1,CTRL
intimate,169,1689,1,CTRL
neoplasm,169,1689,1,CTRL
neurosurgery,169,1689,1,CTRL
ox,168,1697,1,CTRL
degrees,168,1697,1,CTRL
npo,168,1697,1,CTRL
wellness,168,1697,1,CTRL
said,168,1697,1,CTRL
organization,168,1697,1,CTRL
paternal,168,1697,1,CTRL
canal,168,1697,1,CTRL
form,167,1705,1,CTRL
pnd,167,1705,1,CTRL
others,167,1705,1,CTRL
damage,167,1705,1,CTRL
dilated,166,1709,1,CTRL
accession,166,1709,1,CTRL
caregiver,166,1709,1,CTRL
establish,166,1709,1,CTRL
ext,165,1713,1,CTRL
ecg,165,1713,1,CTRL
attempt,165,1713,1,CTRL
56,165,1713,1,CTRL
immunization,165,1713,1,CTRL
polyps,165,1713,1,CTRL
anxious,165,1713,1,CTRL
od,165,1713,1,CTRL
yrs,165,1713,1,CTRL
pravastatin,165,1713,1,CTRL
mohs,165,1713,1,CTRL
92,164,1724,1,CTRL
barriers,164,1724,1,CTRL
inferior,164,1724,1,CTRL
views,164,1724,1,CTRL
hemorrhage,163,1728,1,CTRL
conditions,163,1728,1,CTRL
sometimes,163,1728,1,CTRL
comes,163,1728,1,CTRL
stay,163,1728,1,CTRL
ultram,162,1733,1,CTRL
conc,162,1733,1,CTRL
lbs,162,1733,1,CTRL
eat,162,1733,1,CTRL
metastatic,162,1733,1,CTRL
staff,161,1738,1,CTRL
flat,161,1738,1,CTRL
described,161,1738,1,CTRL
progessing,161,1738,1,CTRL
ulcers,161,1738,1,CTRL
assistant,161,1738,1,CTRL
flowsheets,161,1738,1,CTRL
hard,161,1738,1,CTRL
plans,161,1738,1,CTRL
seborrheic,161,1738,1,CTRL
31,161,1738,1,CTRL
lying,160,1749,1,CTRL
cozaar,160,1749,1,CTRL
wheelchair,160,1749,1,CTRL
cyanocobalamin,160,1749,1,CTRL
simple,160,1749,1,CTRL
mark,160,1749,1,CTRL
esophagitis,160,1749,1,CTRL
filled,159,1756,1,CTRL
consciousness,159,1756,1,CTRL
effect,159,1756,1,CTRL
lopressor,159,1756,1,CTRL
requiring,159,1756,1,CTRL
verbalized,159,1756,1,CTRL
eom,159,1756,1,CTRL
tonsillectomy,159,1756,1,CTRL
zofran,158,1764,1,CTRL
seizure,158,1764,1,CTRL
birth,158,1764,1,CTRL
length,158,1764,1,CTRL
ex,158,1764,1,CTRL
administration,158,1764,1,CTRL
religious,158,1764,1,CTRL
endorses,158,1764,1,CTRL
propionate,158,1764,1,CTRL
fev,158,1764,1,CTRL
atrophy,157,1774,1,CTRL
teeth,157,1774,1,CTRL
ft,157,1774,1,CTRL
joseph,157,1774,1,CTRL
practice,157,1774,1,CTRL
organizations,157,1774,1,CTRL
bx,157,1774,1,CTRL
dementia,156,1781,1,CTRL
lv,156,1781,1,CTRL
cardiomyopathy,156,1781,1,CTRL
forward,156,1781,1,CTRL
tia,156,1781,1,CTRL
sclerae,156,1781,1,CTRL
counseled,156,1781,1,CTRL
rays,156,1781,1,CTRL
otc,156,1781,1,CTRL
avg,155,1790,1,CTRL
irregular,155,1790,1,CTRL
visualized,155,1790,1,CTRL
according,155,1790,1,CTRL
alone,155,1790,1,CTRL
nucleated,155,1790,1,CTRL
moving,155,1790,1,CTRL
group,155,1790,1,CTRL
node,155,1790,1,CTRL
club,155,1790,1,CTRL
complication,154,1800,1,CTRL
famotidine,154,1800,1,CTRL
squamous,154,1800,1,CTRL
zocor,154,1800,1,CTRL
rd,154,1800,1,CTRL
interpretation,154,1800,1,CTRL
fat,154,1800,1,CTRL
closure,154,1800,1,CTRL
anicteric,154,1800,1,CTRL
half,154,1800,1,CTRL
xii,153,1810,1,CTRL
deferred,153,1810,1,CTRL
division,153,1810,1,CTRL
consulted,153,1810,1,CTRL
reduction,153,1810,1,CTRL
meetings,153,1810,1,CTRL
clubs,153,1810,1,CTRL
tid,152,1817,1,CTRL
respirations,152,1817,1,CTRL
ketonesu,152,1817,1,CTRL
immediate,152,1817,1,CTRL
easily,152,1817,1,CTRL
gfr,152,1817,1,CTRL
funding,152,1817,1,CTRL
display,152,1817,1,CTRL
april,152,1817,1,CTRL
pharynx,152,1817,1,CTRL
things,152,1817,1,CTRL
chemotherapy,152,1817,1,CTRL
blurred,152,1817,1,CTRL
diclofenac,151,1830,1,CTRL
took,151,1830,1,CTRL
urination,151,1830,1,CTRL
became,151,1830,1,CTRL
learning,151,1830,1,CTRL
transfers,151,1830,1,CTRL
add,151,1830,1,CTRL
allergy,151,1830,1,CTRL
af,151,1830,1,CTRL
david,151,1830,1,CTRL
ibuprofen,151,1830,1,CTRL
58,150,1841,1,CTRL
topical,150,1841,1,CTRL
scattered,150,1841,1,CTRL
commonly,150,1841,1,CTRL
historical,150,1841,1,CTRL
ra,150,1841,1,CTRL
fnp,150,1841,1,CTRL
recheck,150,1841,1,CTRL
physically,150,1841,1,CTRL
applied,150,1841,1,CTRL
arthralgias,150,1841,1,CTRL
nsaids,150,1841,1,CTRL
june,149,1853,1,CTRL
cabg,149,1853,1,CTRL
addition,149,1853,1,CTRL
pink,149,1853,1,CTRL
hives,149,1853,1,CTRL
unless,149,1853,1,CTRL
grandmother,149,1853,1,CTRL
vertigo,149,1853,1,CTRL
lost,148,1861,1,CTRL
florence,148,1861,1,CTRL
coreg,148,1861,1,CTRL
cxr,148,1861,1,CTRL
severity,148,1861,1,CTRL
nature,148,1861,1,CTRL
pac,148,1861,1,CTRL
ddc,148,1861,1,CTRL
fatty,148,1861,1,CTRL
immunologic,148,1861,1,CTRL
supervision,147,1871,1,CTRL
doses,147,1871,1,CTRL
hematological,147,1871,1,CTRL
july,147,1871,1,CTRL
fvc,147,1871,1,CTRL
describe,146,1876,1,CTRL
carvedilol,146,1876,1,CTRL
language,146,1876,1,CTRL
glucoseu,146,1876,1,CTRL
bilirubinur,146,1876,1,CTRL
coloru,146,1876,1,CTRL
mucosal,146,1876,1,CTRL
91,146,1876,1,CTRL
admit,146,1876,1,CTRL
calculated,146,1876,1,CTRL
someone,146,1876,1,CTRL
mentioned,146,1876,1,CTRL
began,146,1876,1,CTRL
medically,146,1876,1,CTRL
got,146,1876,1,CTRL
msk,146,1876,1,CTRL
codeine,146,1876,1,CTRL
bloodu,145,1893,1,CTRL
leukocytesur,145,1893,1,CTRL
individualization,145,1893,1,CTRL
prophylaxis,145,1893,1,CTRL
already,145,1893,1,CTRL
yet,145,1893,1,CTRL
steroid,145,1893,1,CTRL
specialist,145,1893,1,CTRL
sexually,145,1893,1,CTRL
prostatic,145,1893,1,CTRL
sputum,145,1893,1,CTRL
cataracts,145,1893,1,CTRL
alternatives,145,1893,1,CTRL
scheduling,145,1893,1,CTRL
treatments,144,1907,1,CTRL
axial,144,1907,1,CTRL
jr,144,1907,1,CTRL
empty,144,1907,1,CTRL
planned,144,1907,1,CTRL
payor,144,1907,1,CTRL
reduced,144,1907,1,CTRL
lips,144,1907,1,CTRL
mag,144,1907,1,CTRL
difficult,144,1907,1,CTRL
polyuria,144,1907,1,CTRL
mychart,144,1907,1,CTRL
tomorrow,143,1919,1,CTRL
impairment,143,1919,1,CTRL
later,143,1919,1,CTRL
cvs,143,1919,1,CTRL
52,143,1919,1,CTRL
folic,143,1919,1,CTRL
airway,143,1919,1,CTRL
wet,143,1919,1,CTRL
send,142,1927,1,CTRL
wrist,142,1927,1,CTRL
frontal,142,1927,1,CTRL
93,142,1927,1,CTRL
orientation,142,1927,1,CTRL
insert,142,1927,1,CTRL
fine,142,1927,1,CTRL
poct,142,1927,1,CTRL
macular,142,1927,1,CTRL
october,142,1927,1,CTRL
caller,141,1937,1,CTRL
zoster,141,1937,1,CTRL
malaise,141,1937,1,CTRL
37,141,1937,1,CTRL
proteinua,141,1937,1,CTRL
residual,141,1937,1,CTRL
plus,141,1937,1,CTRL
changing,141,1937,1,CTRL
heat,141,1937,1,CTRL
paroxysmal,141,1937,1,CTRL
trunk,141,1937,1,CTRL
thickening,140,1948,1,CTRL
triglycerides,140,1948,1,CTRL
cpt,140,1948,1,CTRL
asa,140,1948,1,CTRL
confusion,140,1948,1,CTRL
stridor,140,1948,1,CTRL
hypercholesterolemia,140,1948,1,CTRL
pet,140,1948,1,CTRL
sgot,140,1948,1,CTRL
nipple,140,1948,1,CTRL
ercp,140,1948,1,CTRL
cn,139,1959,1,CTRL
significantly,139,1959,1,CTRL
conference,139,1959,1,CTRL
nitroglycerin,139,1959,1,CTRL
items,139,1959,1,CTRL
recorded,139,1959,1,CTRL
spironolactone,139,1959,1,CTRL
endo,139,1959,1,CTRL
lipids,139,1959,1,CTRL
describes,139,1959,1,CTRL
urinating,139,1959,1,CTRL
strip,138,1970,1,CTRL
57,138,1970,1,CTRL
arterial,138,1970,1,CTRL
reduce,138,1970,1,CTRL
wellbeing,138,1970,1,CTRL
though,138,1970,1,CTRL
measures,138,1970,1,CTRL
swallow,138,1970,1,CTRL
dexa,138,1970,1,CTRL
pattern,138,1970,1,CTRL
dyslipidemia,138,1970,1,CTRL
hair,138,1970,1,CTRL
native,138,1970,1,CTRL
sgpt,138,1970,1,CTRL
cysto,138,1970,1,CTRL
anti,138,1970,1,CTRL
strips,138,1970,1,CTRL
negatives,137,1987,1,CTRL
longer,137,1987,1,CTRL
angina,137,1987,1,CTRL
set,137,1987,1,CTRL
tolerance,137,1987,1,CTRL
immediately,137,1987,1,CTRL
pneumococcal,137,1987,1,CTRL
alprazolam,137,1987,1,CTRL
trazodone,137,1987,1,CTRL
middle,137,1987,1,CTRL
scleral,137,1987,1,CTRL
patricia,137,1987,1,CTRL
hyperplasia,137,1987,1,CTRL
melena,137,1987,1,CTRL
claudication,137,1987,1,CTRL
preoperative,137,1987,1,CTRL
application,136,2003,1,CTRL
participate,136,2003,1,CTRL
appreciated,136,2003,1,CTRL
preferred,136,2003,1,CTRL
stairs,136,2003,1,CTRL
fww,136,2003,1,CTRL
asymptomatic,136,2003,1,CTRL
doctor,136,2003,1,CTRL
pvr,136,2003,1,CTRL
joel,136,2003,1,CTRL
directly,135,2013,1,CTRL
improving,135,2013,1,CTRL
labph,135,2013,1,CTRL
labspec,135,2013,1,CTRL
tricuspid,135,2013,1,CTRL
must,135,2013,1,CTRL
factor,135,2013,1,CTRL
performing,135,2013,1,CTRL
heel,135,2013,1,CTRL
degeneration,135,2013,1,CTRL
august,135,2013,1,CTRL
iu,135,2013,1,CTRL
commands,134,2025,1,CTRL
ureteral,134,2025,1,CTRL
cirrhosis,134,2025,1,CTRL
clearance,134,2025,1,CTRL
microscopic,134,2025,1,CTRL
understands,134,2025,1,CTRL
grandfather,134,2025,1,CTRL
scribe,134,2025,1,CTRL
major,133,2033,1,CTRL
overnight,133,2033,1,CTRL
versus,133,2033,1,CTRL
diverticulosis,133,2033,1,CTRL
exacerbation,133,2033,1,CTRL
nt,133,2033,1,CTRL
36,133,2033,1,CTRL
sulfate,133,2033,1,CTRL
pad,133,2033,1,CTRL
diaphoretic,133,2033,1,CTRL
rhinorrhea,133,2033,1,CTRL
thigh,133,2033,1,CTRL
polydipsia,133,2033,1,CTRL
wearing,133,2033,1,CTRL
thanks,132,2047,1,CTRL
perrl,132,2047,1,CTRL
fib,132,2047,1,CTRL
pepcid,132,2047,1,CTRL
cd,132,2047,1,CTRL
bmp,132,2047,1,CTRL
gastric,132,2047,1,CTRL
protection,132,2047,1,CTRL
concerned,132,2047,1,CTRL
